school_number,school,year,meet,sport,event,division,rank,source
405070,竹台,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b4e7c00ade28fec9b7e02142c8914e3a-1.pdf
405070,竹台,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14C.pdf
405210,足立,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
405210,足立,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/8048f64de0e35faf3b1e3242a3a4515a.pdf
405220,江北,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
405240,足立西,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/3b7f8c5af57b6c3a70ddb9864e824e68-1.pdf
405240,足立西,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/5fbc23275411a8bbfdfa5630a0e937ad.pdf
405240,足立西,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
405240,足立西,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/8048f64de0e35faf3b1e3242a3a4515a.pdf
405250,足立東,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/ba579a8411d950a64621fd883ab21b16.pdf
405250,足立東,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
405250,足立東,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14C.pdf
405250,足立東,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
405260,青井,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/3b7f8c5af57b6c3a70ddb9864e824e68-1.pdf
405260,青井,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
405270,足立新田,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/3b7f8c5af57b6c3a70ddb9864e824e68-1.pdf
405270,足立新田,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b4e7c00ade28fec9b7e02142c8914e3a-1.pdf
405270,足立新田,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
405270,足立新田,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/8048f64de0e35faf3b1e3242a3a4515a.pdf
405410,晴海総合,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/c812336cac0bc9664a017898ef785d48.pdf
405410,晴海総合,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/41bbfe1fe2f9b38a425df5046172fb4b.pdf
405410,晴海総合,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/12A.pdf
405410,晴海総合,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/1b8c17a4b0186dfeff3c5501deff8f23.pdf
406020,墨田川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/2c9e4a14f98a3ad4c7c6fc470edef9e1.pdf
406020,墨田川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/c812336cac0bc9664a017898ef785d48.pdf
406020,墨田川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/13B-1.pdf
406020,墨田川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/f5145bd6ab90ce3a9afe86d9831ce5f3-2.pdf
406020,墨田川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/d561582e9acf3539f4c9a76ff302fd4f-1.pdf
406040,葛飾野,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
406210,深川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/faa0f6568724e6579e4b131c379c3da8.pdf
406210,深川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/3d48d95b16a2ffd6ce9242fd8a9f2a6b.pdf
406210,深川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/0880e86fbe4b7f898ec883b8ddb8ef07-1.pdf
406210,深川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/d561582e9acf3539f4c9a76ff302fd4f-1.pdf
406220,東,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/2c9e4a14f98a3ad4c7c6fc470edef9e1.pdf
406220,東,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/ef419615aaec36d61c235f53aa40ef52.pdf
406230,城東,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/53e3451720747af128373fcdcc3b006c.pdf
406230,城東,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14B.pdf
406230,城東,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/d561582e9acf3539f4c9a76ff302fd4f-1.pdf
406240,小松川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/c812336cac0bc9664a017898ef785d48.pdf
406240,小松川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/5c8581956a76f340f29d38433d277bf7-1.pdf
406240,小松川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/11A.pdf
406240,小松川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/1b8c17a4b0186dfeff3c5501deff8f23.pdf
406250,江戸川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/13C.pdf
406250,江戸川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/34a0a8684a4a5dde7c2f7f49cdd146f4-3.pdf
406270,葛西南,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/3b7f8c5af57b6c3a70ddb9864e824e68-1.pdf
406270,葛西南,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14C.pdf
406280,篠崎,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
406280,篠崎,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
406280,篠崎,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
406290,紅葉川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/bc1617a16c8e43a4934b54c400f159f1.pdf
406290,紅葉川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
406290,紅葉川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
406290,紅葉川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
406420,葛飾総合,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/2c9e4a14f98a3ad4c7c6fc470edef9e1.pdf
406420,葛飾総合,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/41bbfe1fe2f9b38a425df5046172fb4b.pdf
406420,葛飾総合,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b7ce6a09e040af45476be5a780be11c7.pdf
406420,葛飾総合,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/11A.pdf
406420,葛飾総合,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
406420,葛飾総合,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/44fb7569251a62225413479e3526177b-1.pdf
406420,葛飾総合,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/8048f64de0e35faf3b1e3242a3a4515a.pdf
406630,江東商業,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
406630,江東商業,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/7d680b3494d788f321dd9ce6cce6ee74.pdf
406780,科学技術,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/faa0f6568724e6579e4b131c379c3da8.pdf
406780,科学技術,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b7ce6a09e040af45476be5a780be11c7.pdf
406780,科学技術,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/13C.pdf
406780,科学技術,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/8048f64de0e35faf3b1e3242a3a4515a.pdf
407020,富士森,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/c812336cac0bc9664a017898ef785d48.pdf
407020,富士森,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b6f95390732796040c9ac7d5976206f3.pdf
407020,富士森,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/34a0a8684a4a5dde7c2f7f49cdd146f4-3.pdf
407030,片倉,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,金賞・最優秀,https://tokousuiren.com/wp/wp-content/uploads/2023/08/3b7f8c5af57b6c3a70ddb9864e824e68-1.pdf
407030,片倉,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
407030,片倉,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
407030,片倉,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/3a7f12fc7d75f389b7699ec6d069c857.pdf
407040,八王子東,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/9fda05990901427f29b02340979df9b4.pdf
407040,八王子東,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/41bbfe1fe2f9b38a425df5046172fb4b.pdf
407040,八王子東,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/12A.pdf
407040,八王子東,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/f5145bd6ab90ce3a9afe86d9831ce5f3-2.pdf
407050,八王子北,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,C組,,金賞・最優秀,https://tokousuiren.com/wp/wp-content/uploads/2023/08/ba579a8411d950a64621fd883ab21b16.pdf
407050,八王子北,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
407050,八王子北,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/34a0a8684a4a5dde7c2f7f49cdd146f4-3.pdf
407070,松が谷,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/bb46b813d7292eef7aa357dc1d245884-1.pdf
407070,松が谷,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14C.pdf
407070,松が谷,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/7d680b3494d788f321dd9ce6cce6ee74.pdf
407080,日野,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/faa0f6568724e6579e4b131c379c3da8.pdf
407080,日野,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/3d48d95b16a2ffd6ce9242fd8a9f2a6b.pdf
407080,日野,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/13B-1.pdf
407080,日野,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/d561582e9acf3539f4c9a76ff302fd4f-1.pdf
407090,日野台,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,東日本組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/dc8aff67e9fb5cc1e90402e7625dc897.pdf
407090,日野台,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/3d48d95b16a2ffd6ce9242fd8a9f2a6b.pdf
407090,日野台,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14B.pdf
407090,日野台,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/f5145bd6ab90ce3a9afe86d9831ce5f3-2.pdf
407100,南平,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/9fda05990901427f29b02340979df9b4.pdf
407100,南平,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/41bbfe1fe2f9b38a425df5046172fb4b.pdf
407100,南平,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14B.pdf
407100,南平,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/44fb7569251a62225413479e3526177b-1.pdf
407210,町田,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/a05c33982e146a93e87d9b9a635ebaed.pdf
407210,町田,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/5c8581956a76f340f29d38433d277bf7-1.pdf
407210,町田,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/12A.pdf
407210,町田,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/f5145bd6ab90ce3a9afe86d9831ce5f3-2.pdf
407240,成瀬,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/2c9e4a14f98a3ad4c7c6fc470edef9e1.pdf
407240,成瀬,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/3d48d95b16a2ffd6ce9242fd8a9f2a6b.pdf
407240,成瀬,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,B組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/14B.pdf
407240,成瀬,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/1b8c17a4b0186dfeff3c5501deff8f23.pdf
407250,小川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/5af00a4d2cdedddefa204008173df8c2.pdf
407250,小川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銀賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b7ce6a09e040af45476be5a780be11c7.pdf
407250,小川,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/fbc2abb6220515108b6f8c5f839217e1.pdf
407250,小川,令和8年度,東京都高等学校吹奏楽コンクール（第66回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2026/08/ef419615aaec36d61c235f53aa40ef52.pdf
407510,翔陽,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,東日本組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/5af00a4d2cdedddefa204008173df8c2.pdf
407510,翔陽,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b7ce6a09e040af45476be5a780be11c7.pdf
407720,町田工科,令和7年度,東京都高等学校吹奏楽コンクール（第65回）,吹奏楽,C組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2025/08/15C.pdf
407910,八王子桑志,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,東日本組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/dc8aff67e9fb5cc1e90402e7625dc897.pdf
407910,八王子桑志,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,東日本組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/5fbc23275411a8bbfdfa5630a0e937ad.pdf
408010,立川,令和5年度,東京都高等学校吹奏楽コンクール（第63回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2023/08/a05c33982e146a93e87d9b9a635ebaed.pdf
408010,立川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,東日本組,,金賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/f734e123cff66b59eaf7967ec78da47c-1.pdf
408010,立川,令和6年度,東京都高等学校吹奏楽コンクール（第64回）,吹奏楽,A組,,銅賞,https://tokousuiren.com/wp/wp-content/uploads/2024/08/b6f95390732796040c9ac7d5976206f3.pdf
