school_number,school,year,meet,sport,event,division,rank,source,club,is_individual_event
406280,篠崎,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406280,篠崎,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
406290,紅葉川,令和4年度,2022(令和4年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
406290,紅葉川,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,四回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,野球部,0
402750,総合工科,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和7年度,2025(令和7年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
402750,総合工科,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
403240,練馬,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
403240,練馬,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
403240,練馬,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
403240,練馬,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
403240,練馬,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果,硬式野球部,0
