school_number,name,official_name,course,top_url,clubs_url,status,club_link_text,clubs_url_alt,via,source
406640,第三商業,第三商業高等学校,全日制（学年制）,https://www.metro.ed.jp/daisansyogyo-h/,https://www.metro.ed.jp/daisansyogyo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/daisansyogyo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
406730,墨田工科,墨田工科高等学校,全日制（学年制）,https://www.metro.ed.jp/sumidakoka-h/,https://www.metro.ed.jp/sumidakoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/sumidakoka-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
406760,葛西工科,葛西工科高等学校,全日制（学年制）,https://www.metro.ed.jp/kasaikoka-h/,https://www.metro.ed.jp/kasaikoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kasaikoka-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
406780,科学技術,科学技術高等学校,全日制（学年制）,https://www.metro.ed.jp/kagakugijyutu-h/,https://www.metro.ed.jp/kagakugijyutu-h/school_life/activities.html,ok,部活動・生徒会,https://www.metro.ed.jp/kagakugijyutu-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
406810,農産,農産高等学校,全日制（学年制）,https://www.metro.ed.jp/nosan-h/,https://www.metro.ed.jp/nosan-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/nosan-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
406910,橘,橘高等学校,全日制（学年制）,https://www.metro.ed.jp/tachibana-h/,https://www.metro.ed.jp/tachibana-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tachibana-h/news/news-06/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407020,富士森,富士森高等学校,全日制（学年制）,https://www.metro.ed.jp/fujimori-h/,https://www.metro.ed.jp/fujimori-h/school_life/activities.html,ok,部活動・生徒会,https://www.metro.ed.jp/fujimori-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407030,片倉,片倉高等学校,全日制（学年制）,https://www.metro.ed.jp/katakura-h/,https://www.metro.ed.jp/katakura-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/katakura-h/activities/club_23/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407040,八王子東,八王子東高等学校,全日制（学年制）,https://www.metro.ed.jp/hachiojihigashi-h/,https://www.metro.ed.jp/hachiojihigashi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hachiojihigashi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407050,八王子北,八王子北高等学校,全日制（学年制）,https://www.metro.ed.jp/hachiojikita-h/,https://www.metro.ed.jp/hachiojikita-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hachiojikita-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407070,松が谷,松が谷高等学校,全日制（学年制）,https://www.metro.ed.jp/matsugaya-h/,https://www.metro.ed.jp/matsugaya-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/matsugaya-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407080,日野,日野高等学校,全日制（学年制）,https://www.metro.ed.jp/hino-h/,https://www.metro.ed.jp/hino-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hino-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407090,日野台,日野台高等学校,全日制（学年制）,https://www.metro.ed.jp/hinodai-h/,https://www.metro.ed.jp/hinodai-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hinodai-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407100,南平,南平高等学校,全日制（学年制）,https://www.metro.ed.jp/minamidaira-h/,https://www.metro.ed.jp/minamidaira-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/minamidaira-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407210,町田,町田高等学校,全日制（学年制）,https://www.metro.ed.jp/machida-h/,https://www.metro.ed.jp/machida-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/machida-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407230,野津田,野津田高等学校,全日制（学年制）,https://www.metro.ed.jp/nozuta-h/,https://www.metro.ed.jp/nozuta-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/nozuta-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407240,成瀬,成瀬高等学校,全日制（学年制）,https://www.metro.ed.jp/naruse-h/,https://www.metro.ed.jp/naruse-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/naruse-h/activities/club_28/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407250,小川,小川高等学校,全日制（学年制）,https://www.metro.ed.jp/ogawa-h/,https://www.metro.ed.jp/ogawa-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/ogawa-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407260,山崎,山崎高等学校,全日制（学年制）,https://www.metro.ed.jp/yamasaki-h/,https://www.metro.ed.jp/yamasaki-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/yamasaki-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407420,町田総合,町田総合高等学校,全日制（単位制）,https://www.metro.ed.jp/machidasogo-h/,https://www.metro.ed.jp/machidasogo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/machidasogo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407510,翔陽,翔陽高等学校,全日制（単位制）,https://www.metro.ed.jp/shoyo-h/,https://www.metro.ed.jp/shoyo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/shoyo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407720,町田工科,町田工科高等学校,全日制（学年制）,https://www.metro.ed.jp/machidakoka-h/,https://www.metro.ed.jp/machidakoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/machidakoka-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
407910,八王子桑志,八王子桑志高等学校,全日制（学年制）,https://www.metro.ed.jp/hachiojisoushi-h/,https://www.metro.ed.jp/hachiojisoushi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hachiojisoushi-h/news/news-06/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408010,立川,立川高等学校,全日制（学年制）,https://www.metro.ed.jp/tachikawa-h/,https://www.metro.ed.jp/tachikawa-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tachikawa-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408040,昭和,昭和高等学校,全日制（学年制）,https://www.metro.ed.jp/showa-h/,https://www.metro.ed.jp/showa-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/showa-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408050,拝島,拝島高等学校,全日制（学年制）,https://www.metro.ed.jp/haijima-h/,https://www.metro.ed.jp/haijima-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/haijima-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408060,東大和,東大和高等学校,全日制（学年制）,https://www.metro.ed.jp/higashiyamato-h/,https://www.metro.ed.jp/higashiyamato-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/higashiyamato-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408070,武蔵村山,武蔵村山高等学校,全日制（学年制）,https://www.metro.ed.jp/musashimurayama-h/,https://www.metro.ed.jp/musashimurayama-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/musashimurayama-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408090,東大和南,東大和南高等学校,全日制（学年制）,https://www.metro.ed.jp/higashiyamatominami-h/,https://www.metro.ed.jp/higashiyamatominami-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/higashiyamatominami-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408210,多摩,多摩高等学校,全日制（学年制）,https://www.metro.ed.jp/tama-h/,https://www.metro.ed.jp/tama-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tama-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408230,福生,福生高等学校,全日制（学年制）,https://www.metro.ed.jp/fussa-h/,https://www.metro.ed.jp/fussa-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/fussa-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408240,秋留台,秋留台高等学校,全日制（学年制）,https://www.metro.ed.jp/akirudai-h/,https://www.metro.ed.jp/akirudai-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/akirudai-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408250,羽村,羽村高等学校,全日制（学年制）,https://www.metro.ed.jp/hamura-h/,https://www.metro.ed.jp/hamura-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hamura-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408260,五日市,五日市高等学校,全日制（学年制）,https://itsukaichi-h.metro.ed.jp/zen/,https://itsukaichi-h.metro.ed.jp/zen/02gakkou-seikatsu-bukatsudou.html,ok,部活動,,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408420,青梅総合,青梅総合高等学校,全日制（単位制）,https://www.metro.ed.jp/omesogo-h/,https://www.metro.ed.jp/omesogo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/omesogo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408510,上水,上水高等学校,全日制（単位制）,https://www.metro.ed.jp/josui-h/,https://www.metro.ed.jp/josui-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/josui-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408710,多摩工科,多摩工科高等学校,全日制（学年制）,https://www.metro.ed.jp/tamakoka-h/,https://www.metro.ed.jp/tamakoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tamakoka-h/news/news-03/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
408820,瑞穂農芸,瑞穂農芸高等学校,全日制（学年制）,https://www.metro.ed.jp/mizuhonogei-h/,https://www.metro.ed.jp/mizuhonogei-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/mizuhonogei-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409020,武蔵野北,武蔵野北高等学校,全日制（学年制）,https://www.metro.ed.jp/musashinokita-h/,https://www.metro.ed.jp/musashinokita-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/musashinokita-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409030,小金井北,小金井北高等学校,全日制（学年制）,https://www.metro.ed.jp/koganeikita-h/,https://www.metro.ed.jp/koganeikita-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/koganeikita-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409040,保谷,保谷高等学校,全日制（学年制）,https://www.metro.ed.jp/hoya-h/,https://www.metro.ed.jp/hoya-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hoya-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409060,久留米西,久留米西高等学校,全日制（学年制）,https://www.metro.ed.jp/kurumenishi-h/,https://www.metro.ed.jp/kurumenishi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kurumenishi-h//school_life/activities.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409070,田無,田無高等学校,全日制（学年制）,https://www.metro.ed.jp/tanashi-h/,https://www.metro.ed.jp/tanashi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tanashi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409210,小平,小平高等学校,全日制（学年制）,https://www.metro.ed.jp/kodaira-h/,https://www.metro.ed.jp/kodaira-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kodaira-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409220,小平西,小平西高等学校,全日制（学年制）,https://www.metro.ed.jp/kodairanishi-h/,https://www.metro.ed.jp/kodairanishi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kodairanishi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409230,東村山,東村山高等学校,全日制（学年制）,https://www.metro.ed.jp/higashimurayama-h/,https://www.metro.ed.jp/higashimurayama-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/higashimurayama-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409240,国分寺,国分寺高等学校,全日制（単位制）,https://www.metro.ed.jp/kokubunji-h/,https://www.metro.ed.jp/kokubunji-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kokubunji-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409250,清瀬,清瀬高等学校,全日制（学年制）,https://www.metro.ed.jp/kiyose-h/,https://www.metro.ed.jp/kiyose-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kiyose-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409270,小平南,小平南高等学校,全日制（学年制）,https://www.metro.ed.jp/kodairaminami-h/,https://www.metro.ed.jp/kodairaminami-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kodairaminami-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409280,東村山西,東村山西高等学校,全日制（学年制）,https://www.metro.ed.jp/higashimurayamanishi-h/,https://www.metro.ed.jp/higashimurayamanishi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/higashimurayamanishi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409410,東久留米総合,東久留米総合高等学校,全日制（単位制）,https://www.metro.ed.jp/higashikurumesogo-h/,https://www.metro.ed.jp/higashikurumesogo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/higashikurumesogo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409720,田無工科,田無工科高等学校,全日制（学年制）,https://www.metro.ed.jp/tanashikoka-h/,https://www.metro.ed.jp/tanashikoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tanashikoka-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
409730,多摩科学技術,多摩科学技術高等学校,全日制（学年制）,https://www.metro.ed.jp/tamakagakugijutsu-h/,https://www.metro.ed.jp/tamakagakugijutsu-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/tamakagakugijutsu-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410020,神代,神代高等学校,全日制（学年制）,https://www.metro.ed.jp/jindai-h/,https://www.metro.ed.jp/jindai-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/jindai-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410030,調布北,調布北高等学校,全日制（学年制）,https://www.metro.ed.jp/chofukita-h/,https://www.metro.ed.jp/chofukita-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/chofukita-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410040,調布南,調布南高等学校,全日制（学年制）,https://www.metro.ed.jp/chofuminami-h/,https://www.metro.ed.jp/chofuminami-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/chofuminami-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410050,狛江,狛江高等学校,全日制（学年制）,https://www.metro.ed.jp/komae-h/,https://www.metro.ed.jp/komae-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/komae-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410210,府中,府中高等学校,全日制（学年制）,https://www.metro.ed.jp/fuchu-h/,https://www.metro.ed.jp/fuchu-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/fuchu-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410220,府中東,府中東高等学校,全日制（学年制）,https://www.metro.ed.jp/fuchuhigashi-h/,https://www.metro.ed.jp/fuchuhigashi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/fuchuhigashi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410230,府中西,府中西高等学校,全日制（学年制）,https://www.metro.ed.jp/fuchunishi-h/,https://www.metro.ed.jp/fuchunishi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/fuchunishi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410240,国立,国立高等学校,全日制（学年制）,https://www.metro.ed.jp/kunitachi-h/,https://www.metro.ed.jp/kunitachi-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kunitachi-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410250,永山,永山高等学校,全日制（学年制）,https://www.metro.ed.jp/nagayama-h/,https://www.metro.ed.jp/nagayama-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/nagayama-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410410,若葉総合,若葉総合高等学校,全日制（単位制）,https://www.metro.ed.jp/wakabasogo-h/,https://www.metro.ed.jp/wakabasogo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/wakabasogo-h//school_life/activities.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410610,第五商業,第五商業高等学校,全日制（学年制）,https://www.metro.ed.jp/daigosyogyo-h/,https://www.metro.ed.jp/daigosyogyo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/daigosyogyo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410710,府中工科,府中工科高等学校,全日制（学年制）,https://www.metro.ed.jp/fuchukoka-h/,https://www.metro.ed.jp/fuchukoka-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/fuchukoka-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
410810,農業,農業高等学校,全日制（学年制）,https://www.metro.ed.jp/nogyo-h/,https://www.metro.ed.jp/nogyo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/nogyo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
411010,大島,大島高等学校,全日制（学年制）,https://www.metro.ed.jp/oshima-h/,https://www.metro.ed.jp/oshima-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/oshima-h/news/news-03/index.html,,東京都立学校ポータル 都立高校一覧(list.xlsx)
411030,新島,新島高等学校,全日制（学年制）,https://www.metro.ed.jp/niijima-h/,https://www.metro.ed.jp/niijima-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/niijima-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
411040,神津,神津高等学校,全日制（学年制）,https://www.metro.ed.jp/kouzu-h/,https://www.metro.ed.jp/kouzu-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/kouzu-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
411910,大島海洋国際,大島海洋国際高等学校,全日制（学年制）,https://www.metro.ed.jp/oosimakaiyokokusai-h/,https://www.metro.ed.jp/oosimakaiyokokusai-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/oosimakaiyokokusai-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
412010,三宅,三宅高等学校,全日制（学年制）,https://www.metro.ed.jp/miyake-h/,https://www.metro.ed.jp/miyake-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/miyake-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
413010,八丈,八丈高等学校,全日制（学年制）,https://www.metro.ed.jp/hachijo-h/,https://www.metro.ed.jp/hachijo-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/hachijo-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
414010,小笠原,小笠原高等学校,全日制（学年制）,https://www.metro.ed.jp/ogasawara-h/,https://www.metro.ed.jp/ogasawara-h/school_life/activities.html,ok,部活動・生徒会ページへ,https://www.metro.ed.jp/ogasawara-h/school_life/,,東京都立学校ポータル 都立高校一覧(list.xlsx)
