school_number,school,year,meet,sport,event,division,rank,source
408230,福生,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408230,福生,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408230,福生,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408240,秋留台,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406780,科学技術,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和4年度,2022(令和4年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408010,立川,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,四回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405070,竹台,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和4年度,2022(令和4年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406280,篠崎,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和4年度,2022(令和4年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406290,紅葉川,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,四回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和6年度,2024(令和6年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和7年度,2025(令和7年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402750,総合工科,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和7年度,2025(令和7年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403240,練馬,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
403730,練馬工科,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
408250,羽村,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
407510,翔陽,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
402530,芦花,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
405720,荒川工科,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406270,葛西南,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406270,葛西南,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406270,葛西南,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406270,葛西南,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406270,葛西南,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406760,葛西工科,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和7年度,2026(令和8年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406420,葛飾総合,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和5年度,2023(令和5年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和4年度,2023(令和5年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和5年度,2024(令和6年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和7年度,2025(令和7年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和8年度,2026(令和8年) 春季東京都高等学校野球大会 (兼関東地区高等学校野球大会出場校決定戦),硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和7年度,第107回全国高等学校野球選手権大会 東東京大会,硬式野球,,,五回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
406040,葛飾野,令和8年度,第108回全国高等学校野球選手権大会 東東京大会,硬式野球,,,三回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
401290,蒲田,令和5年度,2023(令和5年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
401290,蒲田,令和6年度,2024(令和6年) 秋季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
401290,蒲田,令和6年度,2025(令和7年) 春季東京都高等学校野球大会 一次予選,硬式野球,,,一回戦出場,一般財団法人 東京都高等学校野球連盟 試合結果
401290,蒲田,令和5年度,第105回全国高等学校野球選手権記念大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
401290,蒲田,令和6年度,第106回全国高等学校野球選手権大会 東東京大会,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
403050,西,令和4年度,2022(令和4年)年度 秋季東京都高等学校野球大会 一次予選,硬式野球,,,二回戦進出,一般財団法人 東京都高等学校野球連盟 試合結果
